"time","from","to","type","time_scaled"
2192400,344,419,0,2192400
2192400,352,375,0,2192400
2192400,367,503,0,2192400
2192400,367,580,0,2192400
2192400,367,617,0,2192400
2192400,383,567,0,2192400
2192400,383,585,0,2192400
2192400,400,451,0,2192400
2192400,12,406,0,2192400
2192400,34,406,1,2192400
2192400,226,406,0,2192400
2192400,337,406,0,2192400
2192400,406,641,1,2192400
2192400,358,429,0,2192400
2192400,449,600,1,2192400
2192400,455,467,1,2192400
2192400,156,483,1,2192400
2192400,67,504,0,2192400
2192400,517,600,1,2192400
2192400,519,600,1,2192400
2192400,530,610,1,2192400
2192400,535,605,0,2192400
2192400,34,545,1,2192400
2192400,61,545,0,2192400
2192400,337,545,0,2192400
2192400,367,545,0,2192400
2192400,392,545,0,2192400
2192400,498,545,0,2192400
2192400,545,641,1,2192400
2192400,545,660,1,2192400
2192400,587,600,1,2192400
2192400,600,633,1,2192400
2192400,98,614,1,2192400
2192400,284,614,1,2192400
2192400,299,637,1,2192400
2192400,600,637,1,2192400
2192400,34,641,1,2192400
2192400,61,641,1,2192400
2192400,103,641,1,2192400
2192400,127,641,1,2192400
2192400,498,641,1,2192400
2192400,383,657,0,2192400
2192700,2,29,1,2192700
2192700,2,469,1,2192700
2192700,4,148,0,2192700
2192700,12,459,1,2192700
2192700,21,400,0,2192700
2192700,23,368,0,2192700
2192700,24,146,1,2192700
2192700,31,275,1,2192700
2192700,31,547,1,2192700
2192700,37,148,0,2192700
2192700,37,262,0,2192700
2192700,39,277,1,2192700
2192700,39,449,0,2192700
2192700,43,146,1,2192700
2192700,47,262,0,2192700
2192700,50,315,1,2192700
2192700,52,474,0,2192700
2192700,61,304,1,2192700
2192700,70,189,1,2192700
2192700,71,146,1,2192700
2192700,82,216,0,2192700
2192700,89,146,1,2192700
2192700,89,451,0,2192700
2192700,95,146,1,2192700
2192700,95,396,1,2192700
2192700,97,421,1,2192700
2192700,111,148,1,2192700
2192700,124,431,1,2192700
2192700,127,203,1,2192700
2192700,146,345,1,2192700
2192700,146,354,1,2192700
2192700,146,396,1,2192700
2192700,146,421,1,2192700
2192700,146,431,1,2192700
2192700,146,451,1,2192700
2192700,146,521,1,2192700
2192700,146,620,1,2192700
2192700,148,439,0,2192700
2192700,172,449,0,2192700
2192700,174,275,1,2192700
2192700,181,434,0,2192700
2192700,189,479,1,2192700
2192700,203,394,1,2192700
2192700,223,375,0,2192700
2192700,226,337,0,2192700
2192700,226,459,1,2192700
2192700,228,462,0,2192700
2192700,232,409,1,2192700
2192700,213,237,0,2192700
2192700,248,392,1,2192700
2192700,248,479,0,2192700
2192700,262,439,0,2192700
2192700,37,267,0,2192700
2192700,216,267,0,2192700
2192700,285,518,1,2192700
2192700,286,449,1,2192700
2192700,295,409,0,2192700
2192700,304,392,1,2192700
2192700,304,394,0,2192700
2192700,262,310,0,2192700
2192700,310,632,0,2192700
2192700,70,331,1,2192700
2192700,127,331,1,2192700
2192700,331,392,1,2192700
2192700,331,394,1,2192700
2192700,331,498,1,2192700
2192700,336,449,1,2192700
2192700,337,392,1,2192700
2192700,337,394,1,2192700
2192700,337,479,0,2192700
2192700,339,449,0,2192700
2192700,223,352,0,2192700
2192700,394,523,1,2192700
2192700,406,479,0,2192700
2192700,406,580,0,2192700
2192700,406,617,0,2192700
2192700,21,429,0,2192700
2192700,451,521,1,2192700
2192700,459,580,1,2192700
2192700,470,479,0,2192700
2192700,498,503,0,2192700
2192700,263,504,1,2192700
2192700,519,587,0,2192700
2192700,545,660,0,2192700
2192700,285,614,1,2192700
2192700,51,625,1,2192700
2192700,253,637,1,2192700
2192700,299,637,0,2192700
2192700,449,637,0,2192700
2192700,146,639,1,2192700
2192700,12,641,1,2192700
2192700,394,641,1,2192700
2192700,459,641,1,2192700
2192700,226,660,0,2192700
2193000,2,352,1,2193000
2193000,4,439,1,2193000
2193000,23,183,0,2193000
2193000,26,275,1,2193000
2193000,34,394,0,2193000
2193000,36,374,0,2193000
2193000,39,52,0,2193000
2193000,39,277,0,2193000
2193000,39,351,1,2193000
2193000,43,431,1,2193000
2193000,59,75,1,2193000
2193000,71,322,1,2193000
2193000,97,146,1,2193000
2193000,97,431,1,2193000
2193000,98,397,1,2193000
2193000,103,580,0,2193000
2193000,111,216,1,2193000
2193000,113,139,1,2193000
2193000,124,146,1,2193000
2193000,127,394,1,2193000
2193000,139,467,1,2193000
2193000,146,292,1,2193000
2193000,149,199,0,2193000
2193000,159,163,0,2193000
2193000,183,434,0,2193000
2193000,189,226,0,2193000
2193000,189,337,0,2193000
2193000,203,248,0,2193000
2193000,203,459,0,2193000
2193000,203,617,1,2193000
2193000,208,213,0,2193000
2193000,221,549,0,2193000
2193000,226,392,0,2193000
2193000,226,459,0,2193000
2193000,252,600,0,2193000
2193000,252,633,1,2193000
2193000,256,351,0,2193000
2193000,256,474,0,2193000
2193000,148,267,0,2193000
2193000,243,267,1,2193000
2193000,284,397,1,2193000
2193000,285,397,1,2193000
2193000,286,587,1,2193000
2193000,304,459,1,2193000
2193000,4,310,0,2193000
2193000,82,310,0,2193000
2193000,148,310,0,2193000
2193000,12,331,1,2193000
2193000,331,523,1,2193000
2193000,337,498,1,2193000
2193000,337,523,1,2193000
2193000,371,475,0,2193000
2193000,397,518,1,2193000
2193000,34,406,0,2193000
2193000,394,406,1,2193000
2193000,444,549,0,2193000
2193000,459,479,1,2193000
2193000,459,580,0,2193000
2193000,474,633,0,2193000
2193000,479,617,1,2193000
2193000,545,617,0,2193000
2193000,575,656,1,2193000
2193000,580,617,1,2193000
2193000,518,614,1,2193000
2193000,178,639,1,2193000
2193000,226,641,1,2193000
2193000,479,641,1,2193000
2193000,552,641,1,2193000
2193000,39,643,0,2193000
2193000,530,646,1,2193000
2193000,242,662,0,2193000
2193300,1,116,1,2193300
2193300,4,243,1,2193300
2193300,4,437,1,2193300
2193300,12,103,1,2193300
2193300,12,459,0,2193300
2193300,13,386,1,2193300
2193300,24,345,0,2193300
2193300,29,263,1,2193300
2193300,36,603,1,2193300
2193300,39,351,0,2193300
2193300,39,474,0,2193300
2193300,42,111,0,2193300
2193300,42,148,0,2193300
2193300,24,43,0,2193300
2193300,43,322,1,2193300
2193300,49,150,0,2193300
2193300,61,70,0,2193300
2193300,61,394,1,2193300
2193300,61,580,0,2193300
2193300,61,617,0,2193300
2193300,62,315,1,2193300
2193300,71,431,1,2193300
2193300,80,400,1,2193300
2193300,83,394,1,2193300
2193300,98,612,1,2193300
2193300,100,199,1,2193300
2193300,100,516,1,2193300
2193300,127,203,0,2193300
2193300,127,248,1,2193300
2193300,141,459,1,2193300
2193300,141,617,1,2193300
2193300,146,354,0,2193300
2193300,148,408,0,2193300
2193300,172,253,1,2193300
2193300,193,410,0,2193300
2193300,193,480,1,2193300
2193300,193,489,0,2193300
2193300,203,503,1,2193300
2193300,213,315,1,2193300
2193300,221,410,1,2193300
2193300,223,469,0,2193300
2193300,243,262,0,2193300
2193300,248,470,0,2193300
2193300,253,277,1,2193300
2193300,256,587,1,2193300
2193300,262,632,1,2193300
2193300,267,632,0,2193300
2193300,292,451,0,2193300
2193300,315,420,1,2193300
2193300,70,331,0,2193300
2193300,141,331,1,2193300
2193300,354,451,0,2193300
2193300,172,363,1,2193300
2193300,363,637,0,2193300
2193300,394,470,1,2193300
2193300,397,612,1,2193300
2193300,146,417,1,2193300
2193300,449,474,0,2193300
2193300,470,498,1,2193300
2193300,470,523,0,2193300
2193300,517,600,0,2193300
2193300,518,612,1,2193300
2193300,172,637,0,2193300
2193300,253,637,0,2193300
2193300,392,641,0,2193300
2193300,479,641,0,2193300
2193600,2,493,1,2193600
2193600,4,262,1,2193600
2193600,4,408,0,2193600
2193600,12,203,0,2193600
2193600,13,386,0,2193600
2193600,18,183,0,2193600
2193600,23,434,0,2193600
2193600,34,203,0,2193600
2193600,43,620,0,2193600
2193600,50,62,0,2193600
2193600,52,286,0,2193600
2193600,52,449,0,2193600
2193600,58,191,1,2193600
2193600,61,103,0,2193600
2193600,82,408,1,2193600
2193600,84,666,0,2193600
2193600,95,146,0,2193600
2193600,95,451,0,2193600
2193600,100,365,1,2193600
2193600,103,470,0,2193600
2193600,111,439,1,2193600
2193600,127,248,0,2193600
2193600,132,183,0,2193600
2193600,141,503,0,2193600
2193600,149,365,1,2193600
2193600,159,481,1,2193600
2193600,178,620,1,2193600
2193600,181,183,0,2193600
2193600,183,334,0,2193600
2193600,189,479,0,2193600
2193600,199,365,1,2193600
2193600,203,479,1,2193600
2193600,209,400,0,2193600
2193600,213,315,0,2193600
2193600,221,410,0,2193600
2193600,243,632,1,2193600
2193600,260,396,0,2193600
2193600,263,375,1,2193600
2193600,263,422,1,2193600
2193600,263,493,1,2193600
2193600,47,267,0,2193600
2193600,267,408,1,2193600
2193600,284,612,1,2193600
2193600,285,612,1,2193600
2193600,286,517,0,2193600
2193600,292,521,0,2193600
2193600,299,519,0,2193600
2193600,300,621,1,2193600
2193600,304,459,0,2193600
2193600,322,345,1,2193600
2193600,336,600,1,2193600
2193600,183,341,0,2193600
2193600,351,600,1,2193600
2193600,352,493,1,2193600
2193600,354,431,0,2193600
2193600,253,363,1,2193600
2193600,365,418,1,2193600
2193600,365,516,1,2193600
2193600,374,621,1,2193600
2193600,394,479,1,2193600
2193600,83,406,0,2193600
2193600,322,417,0,2193600
2193600,417,431,1,2193600
2193600,227,429,1,2193600
2193600,432,621,1,2193600
2193600,437,632,0,2193600
2193600,462,480,1,2193600
2193600,469,493,1,2193600
2193600,470,498,0,2193600
2193600,470,503,0,2193600
2193600,470,580,0,2193600
2193600,503,580,0,2193600
2193600,521,620,1,2193600
2193600,304,545,1,2193600
2193600,470,545,0,2193600
2193600,545,580,0,2193600
2193600,546,553,1,2193600
2193600,176,575,0,2193600
2193600,575,656,0,2193600
2193600,600,633,0,2193600
2193600,603,621,1,2193600
2193600,612,614,1,2193600
2193600,351,637,0,2193600
2193600,600,637,0,2193600
2193600,498,641,0,2193600
2193600,34,660,1,2193600
2193600,617,660,0,2193600
2193900,4,111,1,2193900
2193900,4,216,1,2193900
2193900,12,470,0,2193900
2193900,24,124,0,2193900
2193900,34,103,1,2193900
2193900,34,127,0,2193900
2193900,34,392,0,2193900
2193900,34,470,0,2193900
2193900,34,617,1,2193900
2193900,42,262,0,2193900
2193900,50,213,1,2193900
2193900,50,420,1,2193900
2193900,59,75,0,2193900
2193900,70,189,0,2193900
2193900,70,337,1,2193900
2193900,70,394,0,2193900
2193900,70,617,1,2193900
2193900,75,156,0,2193900
2193900,82,439,1,2193900
2193900,89,178,1,2193900
2193900,91,275,1,2193900
2193900,95,431,0,2193900
2193900,97,322,1,2193900
2193900,97,345,1,2193900
2193900,100,149,1,2193900
2193900,111,408,0,2193900
2193900,127,337,0,2193900
2193900,127,470,0,2193900
2193900,141,337,1,2193900
2193900,141,392,1,2193900
2193900,141,470,0,2193900
2193900,146,178,1,2193900
2193900,148,216,1,2193900
2193900,159,481,0,2193900
2193900,162,429,1,2193900
2193900,189,470,0,2193900
2193900,203,470,0,2193900
2193900,226,470,0,2193900
2193900,233,501,1,2193900
2193900,62,237,0,2193900
2193900,208,237,0,2193900
2193900,237,315,0,2193900
2193900,248,552,0,2193900
2193900,253,336,1,2193900
2193900,253,517,1,2193900
2193900,253,633,1,2193900
2193900,272,374,1,2193900
2193900,272,432,1,2193900
2193900,272,603,1,2193900
2193900,304,470,0,2193900
2193900,313,331,1,2193900
2193900,331,470,0,2193900
2193900,331,479,1,2193900
2193900,336,600,0,2193900
2193900,337,392,0,2193900
2193900,337,394,0,2193900
2193900,337,552,0,2193900
2193900,345,521,1,2193900
2193900,351,600,0,2193900
2193900,392,552,1,2193900
2193900,394,470,0,2193900
2193900,345,417,1,2193900
2193900,470,617,0,2193900
2193900,263,504,0,2193900
2193900,392,545,1,2193900
2193900,552,617,0,2193900
2193900,12,641,0,2193900
2193900,189,641,1,2193900
2193900,394,641,0,2193900
2193900,459,641,0,2193900
2193900,470,641,0,2193900
2193900,552,641,0,2193900
2193900,530,646,0,2193900
2193900,203,660,0,2193900
2193900,392,660,1,2193900
2193900,470,660,0,2193900
2194200,2,29,0,2194200
2194200,2,422,1,2194200
2194200,4,216,0,2194200
2194200,22,33,0,2194200
2194200,24,97,1,2194200
2194200,34,103,0,2194200
2194200,34,141,0,2194200
2194200,34,337,0,2194200
2194200,34,479,0,2194200
2194200,34,523,0,2194200
2194200,37,262,1,2194200
2194200,37,632,1,2194200
2194200,39,253,1,2194200
2194200,39,256,0,2194200
2194200,39,286,1,2194200
2194200,39,600,0,2194200
2194200,47,148,1,2194200
2194200,50,208,0,2194200
2194200,50,315,0,2194200
2194200,50,420,0,2194200
2194200,52,299,1,2194200
2194200,61,226,1,2194200
2194200,61,304,0,2194200
2194200,61,337,0,2194200
2194200,62,213,0,2194200
2194200,62,420,0,2194200
2194200,70,503,0,2194200
2194200,71,322,0,2194200
2194200,82,408,0,2194200
2194200,82,437,0,2194200
2194200,89,431,1,2194200
2194200,95,155,1,2194200
2194200,95,178,0,2194200
2194200,97,146,0,2194200
2194200,97,155,1,2194200
2194200,100,279,1,2194200
2194200,103,141,0,2194200
2194200,103,313,1,2194200
2194200,103,479,0,2194200
2194200,103,523,0,2194200
2194200,124,292,0,2194200
2194200,127,392,0,2194200
2194200,127,503,0,2194200
2194200,127,617,0,2194200
2194200,141,337,0,2194200
2194200,141,394,0,2194200
2194200,155,178,1,2194200
2194200,155,260,1,2194200
2194200,155,292,1,2194200
2194200,155,345,1,2194200
2194200,155,354,1,2194200
2194200,155,421,1,2194200
2194200,155,431,1,2194200
2194200,155,451,1,2194200
2194200,155,521,1,2194200
2194200,172,286,0,2194200
2194200,189,523,0,2194200
2194200,203,304,0,2194200
2194200,203,392,0,2194200
2194200,203,479,0,2194200
2194200,203,498,0,2194200
2194200,203,523,0,2194200
2194200,208,420,0,2194200
2194200,208,468,0,2194200
2194200,224,507,0,2194200
2194200,226,337,1,2194200
2194200,228,410,1,2194200
2194200,252,286,1,2194200
2194200,256,336,0,2194200
2194200,262,439,1,2194200
2194200,267,408,0,2194200
2194200,272,621,1,2194200
2194200,279,365,1,2194200
2194200,300,621,0,2194200
2194200,262,310,1,2194200
2194200,313,617,1,2194200
2194200,315,420,0,2194200
2194200,315,468,0,2194200
2194200,322,521,1,2194200
2194200,12,331,0,2194200
2194200,61,331,0,2194200
2194200,203,331,0,2194200
2194200,331,394,0,2194200
2194200,331,552,0,2194200
2194200,337,479,1,2194200
2194200,337,498,0,2194200
2194200,337,503,0,2194200
2194200,68,352,1,2194200
2194200,352,375,1,2194200
2194200,52,363,1,2194200
2194200,363,517,1,2194200
2194200,392,479,0,2194200
2194200,394,503,0,2194200
2194200,394,617,0,2194200
2194200,127,406,0,2194200
2194200,189,406,0,2194200
2194200,304,406,0,2194200
2194200,337,406,1,2194200
2194200,394,406,0,2194200
2194200,406,503,0,2194200
2194200,406,523,0,2194200
2194200,406,545,0,2194200
2194200,406,641,0,2194200
2194200,21,429,1,2194200
2194200,358,429,1,2194200
2194200,400,429,1,2194200
2194200,431,584,1,2194200
2194200,503,617,0,2194200
2194200,519,600,0,2194200
2194200,523,617,0,2194200
2194200,530,610,0,2194200
2194200,431,639,1,2194200
2194200,127,641,0,2194200
2194200,141,641,1,2194200
2194200,304,641,0,2194200
2194200,617,641,0,2194200
2194200,34,660,0,2194200
2194200,61,660,0,2194200
2194200,226,660,1,2194200
2194200,394,660,0,2194200
2194200,503,660,0,2194200
2194500,4,82,0,2194500
2194500,4,262,0,2194500
2194500,4,437,0,2194500
2194500,4,632,0,2194500
2194500,12,103,0,2194500
2194500,23,368,1,2194500
2194500,24,97,0,2194500
2194500,24,292,0,2194500
2194500,34,459,0,2194500
2194500,34,617,0,2194500
2194500,37,148,1,2194500
2194500,37,262,0,2194500
2194500,39,449,1,2194500
2194500,42,632,0,2194500
2194500,47,82,1,2194500
2194500,47,632,0,2194500
2194500,50,213,0,2194500
2194500,52,474,1,2194500
2194500,61,189,1,2194500
2194500,61,226,0,2194500
2194500,61,503,0,2194500
2194500,61,552,0,2194500
2194500,62,208,0,2194500
2194500,62,315,0,2194500
2194500,70,459,0,2194500
2194500,82,439,0,2194500
2194500,83,394,0,2194500
2194500,83,459,0,2194500
2194500,97,155,0,2194500
2194500,97,451,0,2194500
2194500,98,285,0,2194500
2194500,98,612,0,2194500
2194500,103,127,0,2194500
2194500,103,189,0,2194500
2194500,103,226,0,2194500
2194500,103,248,1,2194500
2194500,103,313,0,2194500
2194500,103,392,0,2194500
2194500,103,394,0,2194500
2194500,103,459,0,2194500
2194500,103,503,0,2194500
2194500,113,550,1,2194500
2194500,123,516,1,2194500
2194500,127,226,0,2194500
2194500,132,181,0,2194500
2194500,139,550,1,2194500
2194500,141,392,0,2194500
2194500,141,617,0,2194500
2194500,146,155,1,2194500
2194500,146,584,1,2194500
2194500,148,439,1,2194500
2194500,155,292,0,2194500
2194500,172,600,0,2194500
2194500,189,503,0,2194500
2194500,203,394,0,2194500
2194500,208,394,1,2194500
2194500,221,549,1,2194500
2194500,226,337,0,2194500
2194500,226,394,0,2194500
2194500,226,479,0,2194500
2194500,226,523,0,2194500
2194500,226,580,0,2194500
2194500,226,617,0,2194500
2194500,227,584,1,2194500
2194500,228,462,1,2194500
2194500,50,237,0,2194500
2194500,237,394,1,2194500
2194500,237,545,1,2194500
2194500,248,392,0,2194500
2194500,248,498,0,2194500
2194500,252,253,1,2194500
2194500,252,519,1,2194500
2194500,253,256,1,2194500
2194500,253,299,1,2194500
2194500,253,519,1,2194500
2194500,253,587,1,2194500
2194500,256,474,1,2194500
2194500,42,267,0,2194500
2194500,267,437,0,2194500
2194500,284,285,0,2194500
2194500,285,397,0,2194500
2194500,285,612,0,2194500
2194500,304,392,0,2194500
2194500,304,503,0,2194500
2194500,313,617,0,2194500
2194500,34,331,0,2194500
2194500,127,331,0,2194500
2194500,141,331,0,2194500
2194500,226,331,0,2194500
2194500,331,392,0,2194500
2194500,331,459,0,2194500
2194500,331,479,0,2194500
2194500,331,498,0,2194500
2194500,331,523,0,2194500
2194500,331,545,0,2194500
2194500,331,641,0,2194500
2194500,337,459,0,2194500
2194500,337,479,0,2194500
2194500,337,523,0,2194500
2194500,367,503,1,2194500
2194500,367,552,1,2194500
2194500,392,503,0,2194500
2194500,392,523,0,2194500
2194500,392,552,0,2194500
2194500,392,617,0,2194500
2194500,408,632,0,2194500
2194500,449,517,0,2194500
2194500,451,584,1,2194500
2194500,455,550,1,2194500
2194500,459,503,0,2194500
2194500,459,523,0,2194500
2194500,459,617,0,2194500
2194500,467,550,1,2194500
2194500,474,633,1,2194500
2194500,479,503,0,2194500
2194500,479,617,0,2194500
2194500,221,483,1,2194500
2194500,488,542,1,2194500
2194500,498,617,0,2194500
2194500,503,523,0,2194500
2194500,519,587,1,2194500
2194500,34,545,0,2194500
2194500,61,545,1,2194500
2194500,70,545,0,2194500
2194500,103,545,0,2194500
2194500,226,545,0,2194500
2194500,304,545,0,2194500
2194500,392,545,0,2194500
2194500,503,545,0,2194500
2194500,523,545,0,2194500
2194500,545,641,0,2194500
2194500,285,614,0,2194500
2194500,431,639,0,2194500
2194500,451,639,0,2194500
2194500,34,641,0,2194500
2194500,103,641,0,2194500
2194500,203,641,0,2194500
2194500,226,641,0,2194500
2194500,248,641,0,2194500
2194500,580,641,0,2194500
2194500,641,660,0,2194500
2194500,519,643,0,2194500
2194500,610,646,1,2194500
2194500,226,660,0,2194500
2194500,392,660,0,2194500
2194500,459,660,0,2194500
2194800,1,116,0,2194800
2194800,2,493,0,2194800
2194800,4,111,0,2194800
2194800,18,334,0,2194800
2194800,18,434,0,2194800
2194800,22,386,1,2194800
2194800,37,632,0,2194800
2194800,39,52,1,2194800
2194800,39,299,1,2194800
2194800,39,474,1,2194800
2194800,43,292,0,2194800
2194800,43,322,0,2194800
2194800,43,396,0,2194800
2194800,47,82,0,2194800
2194800,49,150,1,2194800
2194800,50,394,1,2194800
2194800,59,156,1,2194800
2194800,61,141,1,2194800
2194800,62,70,1,2194800
2194800,62,83,1,2194800
2194800,62,248,1,2194800
2194800,62,304,1,2194800
2194800,62,623,1,2194800
2194800,70,248,1,2194800
2194800,71,292,0,2194800
2194800,71,396,0,2194800
2194800,74,406,1,2194800
2194800,74,617,1,2194800
2194800,75,444,0,2194800
2194800,82,243,0,2194800
2194800,89,146,0,2194800
2194800,89,421,1,2194800
2194800,89,431,0,2194800
2194800,91,275,0,2194800
2194800,95,322,1,2194800
2194800,97,322,0,2194800
2194800,98,518,0,2194800
2194800,100,123,1,2194800
2194800,100,279,0,2194800
2194800,103,623,1,2194800
2194800,111,216,0,2194800
2194800,111,243,0,2194800
2194800,111,262,0,2194800
2194800,111,439,0,2194800
2194800,111,632,0,2194800
2194800,123,199,1,2194800
2194800,123,365,1,2194800
2194800,123,516,0,2194800
2194800,124,451,0,2194800
2194800,139,455,1,2194800
2194800,146,354,1,2194800
2194800,148,439,0,2194800
2194800,155,354,0,2194800
2194800,172,449,1,2194800
2194800,178,584,1,2194800
2194800,189,394,0,2194800
2194800,193,410,1,2194800
2194800,203,313,1,2194800
